,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
0,XGBoost_grid_1_AutoML_20190417_211914_model_3,118121943.36549428,10868.391940185737,118121943.36549428,4726.8982140817825,
1,XGBoost_1_AutoML_20190417_205327,118655561.4426519,10892.913358815074,118655561.4426519,4961.036578792157,
2,XGBoost_1_AutoML_20190417_211914,118890634.12717912,10903.698185807378,118890634.12717912,4922.220711286338,
3,XGBoost_1_AutoML_20190417_204446,119400647.51857251,10927.060332887913,119400647.51857251,4956.483949697334,
4,XGBoost_1_AutoML_20190417_210453,119645657.07585192,10938.265725235053,119645657.07585192,4951.189072621323,
5,GBM_4_AutoML_20190417_210453,120421237.71502104,10973.661089856068,120421237.71502104,5127.5202779008005,
6,XGBoost_2_AutoML_20190417_205327,121003612.42279616,11000.164199810662,121003612.42279616,5045.343321588208,
7,GBM_3_AutoML_20190417_204446,121198991.284272,11009.041342654318,121198991.284272,5129.597490728228,
8,XGBoost_grid_1_AutoML_20190417_210453_model_4,121280962.73801309,11012.76362853635,121280962.73801309,5029.315160771801,
9,GBM_4_AutoML_20190417_205327,121402229.80152889,11018.2680037077,121402229.80152889,5142.832153456142,
10,GBM_4_AutoML_20190417_211914,121432445.52988732,11019.639083467631,121432445.52988732,5142.686855886803,
11,XGBoost_2_AutoML_20190417_204446,121486859.02302168,11022.107739585095,121486859.02302168,5037.260491959731,
12,XGBoost_grid_1_AutoML_20190417_210453_model_2,121722216.68663906,11032.779191420403,121722216.68663906,4887.967478807334,
13,GBM_3_AutoML_20190417_210453,121936143.3291583,11042.46998316764,121936143.3291583,5169.510279341214,
14,GBM_2_AutoML_20190417_204446,121983723.3244664,11044.624182128897,121983723.3244664,5151.171069052629,
15,GBM_1_AutoML_20190417_205327,122024228.33983286,11046.457728151267,122024228.33983286,5136.0433343050845,
16,GBM_1_AutoML_20190417_210453,122240219.6078162,11056.229900278677,122240219.6078162,5124.379340224941,
17,GBM_1_AutoML_20190417_204446,122317047.7470508,11059.703782066264,122317047.7470508,5199.134704173706,
18,XGBoost_grid_1_AutoML_20190417_211914_model_1,122341741.46143459,11060.820107995363,122341741.46143459,5193.05116622618,
19,GBM_3_AutoML_20190417_205327,122430659.26305258,11064.838871987815,122430659.26305258,5169.904928613536,
20,XGBoost_2_AutoML_20190417_211914,122548069.63710453,11070.143162448467,122548069.63710453,5071.5377528516465,
21,XGBoost_grid_1_AutoML_20190417_211914_model_2,122591196.17890571,11072.090867532912,122591196.17890571,5008.800260691267,
22,GBM_4_AutoML_20190417_204446,122801460.50350341,11081.582039740691,122801460.50350341,5140.187618277063,
23,GBM_grid_1_AutoML_20190417_211914_model_1,122934006.77830714,11087.560903025837,122934006.77830714,5293.848998801207,
24,XGBoost_2_AutoML_20190417_210453,123598734.64175124,11117.49677948014,123598734.64175124,5046.370578209725,
25,GBM_2_AutoML_20190417_211914,123711115.05629107,11122.549845080088,123711115.05629107,5170.537061111582,
26,GBM_2_AutoML_20190417_205327,123974897.18666764,11134.401519016084,123974897.18666764,5174.027256428177,
27,XGBoost_grid_1_AutoML_20190417_210453_model_5,124294495.70875312,11148.744131459522,124294495.70875312,5236.301191865043,
28,GBM_3_AutoML_20190417_211914,124363216.4692709,11151.825701169782,124363216.4692709,5179.108523072262,
29,GBM_2_AutoML_20190417_210453,124673116.6663958,11165.711650691854,124673116.6663958,5180.826470563343,
30,XGBoost_grid_1_AutoML_20190417_205327_model_2,125692178.9968539,11211.252338470214,125692178.9968539,5071.029397225623,
31,GBM_1_AutoML_20190417_211914,125983152.96764326,11224.221708770869,125983152.96764326,5186.5617992602,
32,GBM_grid_1_AutoML_20190417_205327_model_4,131766781.58573613,11478.971277328648,131766781.58573613,5485.944763830523,
33,XGBoost_3_AutoML_20190417_205327,133757278.62416875,11565.348184303348,133757278.62416875,5389.211195189179,
34,GBM_grid_1_AutoML_20190417_210453_model_3,133881576.01199314,11570.720634947207,133881576.01199314,5410.66615182979,
35,XGBoost_3_AutoML_20190417_204446,134034456.39006156,11577.325096500554,134034456.39006156,5367.261093244623,
36,DRF_1_AutoML_20190417_210453,134705708.9981997,11606.278860952792,134705708.9981997,4862.273772310277,1.5657948384495897
37,GBM_grid_1_AutoML_20190417_204446_model_2,134736169.23225614,11607.591017616709,134736169.23225614,5275.935007068864,
38,XGBoost_3_AutoML_20190417_211914,134923223.9239342,11615.645652478137,134923223.9239342,5373.666387451778,
39,DRF_1_AutoML_20190417_205327,135412735.27440616,11636.697782206347,135412735.27440616,4888.282644387519,1.560521318228929
40,XGBoost_3_AutoML_20190417_210453,135715467.79781005,11649.698184837669,135715467.79781005,5439.507011931689,
41,GBM_grid_1_AutoML_20190417_211914_model_3,136004128.40872452,11662.080792411129,136004128.40872452,5547.903578857832,
42,XRT_1_AutoML_20190417_211914,136804276.82791933,11696.33604287767,136804276.82791933,4888.687378881207,1.9322565603326585
43,XRT_1_AutoML_20190417_205327,137932618.14504042,11744.47181209272,137932618.14504042,4929.610714070868,1.8474285723677777
44,DRF_1_AutoML_20190417_204446,138036064.02494666,11748.875011036023,138036064.02494666,4955.157545928785,1.6900273248097288
45,DRF_1_AutoML_20190417_211914,138912071.96778095,11786.096553472695,138912071.96778095,4899.954887213389,1.375389636962078
46,XRT_1_AutoML_20190417_204446,140036272.22870702,11833.692248352034,140036272.22870702,4928.30368159253,1.7011002806379865
47,XRT_1_AutoML_20190417_210453,140205018.9072074,11840.820026805888,140205018.9072074,4967.7706406742245,1.7090935022649414
48,GBM_grid_1_AutoML_20190417_210453_model_4,140910890.2771521,11870.589297804558,140910890.2771521,6230.069647710589,
49,GBM_grid_1_AutoML_20190417_204446_model_3,141293717.5666288,11886.703393566646,141293717.5666288,6332.658768328347,
50,GBM_grid_1_AutoML_20190417_205327_model_2,144120390.49947953,12005.015222792495,144120390.49947953,6616.883947621272,
51,GBM_5_AutoML_20190417_210453,144375178.85410932,12015.62228326562,144375178.85410932,5882.541157424581,
52,GBM_5_AutoML_20190417_205327,144594529.21717766,12024.746534425483,144594529.21717766,5875.79746599207,
53,GBM_5_AutoML_20190417_204446,144685674.44382295,12028.535839570124,144685674.44382295,5853.458616728624,
54,GBM_grid_1_AutoML_20190417_204446_model_1,146308075.87247995,12095.787525931497,146308075.87247995,5733.430802563873,
55,GBM_5_AutoML_20190417_211914,147856270.18469447,12159.616366674341,147856270.18469447,5879.30897441987,
56,GBM_grid_1_AutoML_20190417_210453_model_2,148954894.23344833,12204.707871696408,148954894.23344833,6821.177772189847,
57,XGBoost_grid_1_AutoML_20190417_205327_model_3,149463681.33864576,12225.533989918222,149463681.33864576,5742.770871034879,
58,XGBoost_grid_1_AutoML_20190417_204446_model_2,152374009.69397965,12343.98678280156,152374009.69397965,5994.2035095475085,
59,GBM_grid_1_AutoML_20190417_205327_model_5,155696699.62215462,12477.848357074814,155696699.62215462,7143.8272981428445,
60,GBM_grid_1_AutoML_20190417_210453_model_1,161453140.62067553,12706.421235764046,161453140.62067553,7127.868100441117,
61,XGBoost_grid_1_AutoML_20190417_210453_model_1,161636507.46675032,12713.634707146115,161636507.46675032,6421.801532262202,
62,XGBoost_grid_1_AutoML_20190417_210453_model_3,167919224.98744604,12958.365058426392,167919224.98744604,5984.932490245361,
63,GBM_grid_1_AutoML_20190417_210453_model_5,171229861.10730705,13085.482838141932,171229861.10730705,6845.950770521421,
64,GBM_grid_1_AutoML_20190417_211914_model_6,174524889.78401324,13210.786872250012,174524889.78401324,6562.9862274705465,
65,GBM_grid_1_AutoML_20190417_205327_model_1,189341973.95921025,13760.158936553396,189341973.95921025,8476.006070923739,
66,DeepLearning_1_AutoML_20190417_210453,191270899.74017745,13830.07229699749,191270899.74017745,6605.913011107908,
67,DeepLearning_1_AutoML_20190417_205327,192190877.95083487,13863.292464304242,192190877.95083487,7181.393762943926,
68,GBM_grid_1_AutoML_20190417_205327_model_3,195049841.35786268,13966.024536633991,195049841.35786268,8098.835577630234,
69,DeepLearning_1_AutoML_20190417_211914,201787586.54014817,14205.195758600026,201787586.54014817,7391.0610040545425,
70,DeepLearning_1_AutoML_20190417_204446,209124646.04852858,14461.142625965922,209124646.04852858,7082.3577716835225,
71,DeepLearning_grid_1_AutoML_20190417_210453_model_1,209828978.03871325,14485.474726038952,209828978.03871325,7467.431612859337,
72,DeepLearning_grid_1_AutoML_20190417_211914_model_1,223474295.32745796,14949.056670153403,223474295.32745796,7668.9747969182545,
73,DeepLearning_grid_1_AutoML_20190417_205327_model_1,228193313.48246396,15106.068763330315,228193313.48246396,8180.700616546516,
74,DeepLearning_grid_1_AutoML_20190417_210453_model_4,246137835.20066327,15688.780551740256,246137835.20066327,9107.125636868415,
75,DeepLearning_grid_1_AutoML_20190417_205327_model_2,256580368.3366592,16018.126242999184,256580368.3366592,9196.865901109113,
76,DeepLearning_grid_1_AutoML_20190417_211914_model_2,264312298.68366268,16257.684296469242,264312298.68366268,9403.124595801812,
77,DeepLearning_grid_1_AutoML_20190417_210453_model_2,266473266.98860297,16324.008912905034,266473266.98860297,9582.088481429244,
78,DeepLearning_grid_1_AutoML_20190417_205327_model_4,277534591.7375416,16659.36948799508,277534591.7375416,9435.525917156168,
79,DeepLearning_grid_1_AutoML_20190417_204446_model_2,298400742.5156202,17274.279797306168,298400742.5156202,9679.322807435918,
80,DeepLearning_grid_1_AutoML_20190417_211914_model_3,298941170.6734757,17289.915288209937,298941170.6734757,10941.647501099063,
81,XGBoost_grid_1_AutoML_20190417_204446_model_3,300199051.3189886,17326.25323949147,300199051.3189886,9992.476328967128,
82,DeepLearning_grid_1_AutoML_20190417_204446_model_1,306490541.7182597,17506.871271539632,306490541.7182597,9527.347309825866,
83,DeepLearning_grid_1_AutoML_20190417_205327_model_3,312364641.40110934,17673.840595668767,312364641.40110934,10887.105799793,
84,XGBoost_grid_1_AutoML_20190417_211914_model_4,327353388.13267875,18092.90988571708,327353388.13267875,9471.371411677652,
85,GBM_grid_1_AutoML_20190417_211914_model_4,478315207.2989693,21870.418544211017,478315207.2989693,16825.361673459774,5.031385829138936
86,DeepLearning_grid_1_AutoML_20190417_210453_model_3,585829024.2949296,24203.905145553053,585829024.2949296,15344.832875397473,
87,GBM_grid_1_AutoML_20190417_210453_model_6,664610622.4399638,25780.043103919816,664610622.4399638,20456.753528779336,5.163724226635766
88,GBM_grid_1_AutoML_20190417_205327_model_6,670743325.6798958,25898.71281897801,670743325.6798958,19835.468229389433,5.092283971651549
89,DeepLearning_grid_1_AutoML_20190417_211914_model_4,784964779.9088508,28017.222915714738,784964779.9088508,20010.939796927483,
90,XGBoost_grid_1_AutoML_20190417_205327_model_1,924999418.8512725,30413.80309746337,924999418.8512725,13015.66757334333,
91,GBM_grid_1_AutoML_20190417_204446_model_4,1279154551.9974587,35765.27019326792,1279154551.9974587,28679.96933354701,5.373776130169052
92,StackedEnsemble_AllModels_AutoML_20190417_204446,1281884652.7001464,35803.41677410337,1281884652.7001464,28880.51603861719,5.389777690947523
93,GBM_grid_1_AutoML_20190417_205327_model_7,1444992899.546268,38013.062222692184,1444992899.546268,30698.82246592567,5.424277133379049
94,GBM_grid_1_AutoML_20190417_211914_model_2,1486174286.3704345,38550.931070084865,1486174286.3704345,30599.977145989284,5.411155187493106
95,StackedEnsemble_BestOfFamily_AutoML_20190417_204446,1858504985.9833732,43110.38141774407,1858504985.9833732,34900.190106649265,5.507788208150921
96,GBM_grid_1_AutoML_20190417_211914_model_5,1923147683.475677,43853.707750607326,1923147683.475677,35470.85986457288,5.516127841537493
97,GLM_grid_1_AutoML_20190417_205327_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
98,GLM_grid_1_AutoML_20190417_204446_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
99,GLM_grid_1_AutoML_20190417_211914_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
100,GLM_grid_1_AutoML_20190417_210453_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
101,XGBoost_grid_1_AutoML_20190417_204446_model_1,3197076988.513444,56542.70057676273,3197076988.513444,34971.23428908065,
